,,,,,,,,,,,,,,,,,,,,,Sympathetic Nerve    UBERON:0034729,,Inferior Olive Beta Nucleus    UBERON:0035019,,"Cortical Amygdalar Area, Anterior Part, Layer 3 (Mba)    MBA:208",bed nucleus of the stria terminalis-medial division-anterior part (paxrat)    PAXRAT:148,"Red Nucleus, Magnocellular Division (Bercat)    BERCAT:158"
,,,,,,,,,,,,,,,,,,,,,Terminal Nerve    UBERON:0002924,,Inferior Reticular Formation    UBERON:2000523,,"Cortical Amygdalar Area, Posterior Part (Mba)    MBA:647",bed nucleus of the stria terminalis-medial division-anterolateral part (paxrat)    PAXRAT:149,Restiform Body (Bercat)    BERCAT:159
,,,,,,,,,,,,,,,,,,,,,Thoracic Cavity Nerve    UBERON:0003443,,Inferior Salivatory Nucleus    UBERON:0002872,,"Cortical Amygdalar Area, Posterior Part, Lateral Zone (Mba)    MBA:655",bed nucleus of the stria terminalis-medial division-anteromedial part (paxrat)    PAXRAT:150,Reticular Complex Of The Thalamus (Bercat)    BERCAT:160
,,,,,,,,,,,,,,,,,,,,,Thoracic Nerve    UBERON:0003726,,Intermediate Reticular Formation    UBERON:0009776,,"Cortical Amygdalar Area, Posterior Part, Lateral Zone, Layer 1 (Mba)    MBA:216",bed nucleus of the stria terminalis-medial division-posterior part (paxrat)    PAXRAT:151,Retrofacial Nucleus (Bercat)    BERCAT:161
,,,,,,,,,,,,,,,,,,,,,Thoracic Splanchnic Nerve    UBERON:0018679,,Intermediate Reticular Nucleus    UBERON:0009777,,"Cortical Amygdalar Area, Posterior Part, Lateral Zone, Layer 2 (Mba)    MBA:224",bed nucleus of the stria terminalis-medial division-posterointermediate part (paxrat)    PAXRAT:152,Retroflex Bundle (Bercat)    BERCAT:162
,,,,,,,,,,,,,,,,,,,,,Tibial Nerve    UBERON:0001323,,Internal Arcuate Fiber Bundle    UBERON:0006087,,"Cortical Amygdalar Area, Posterior Part, Lateral Zone, Layer 3 (Mba)    MBA:232",bed nucleus of the stria terminalis-medial division-posterolateral part (paxrat)    PAXRAT:153,Retrorubral Nucleus (Bercat)    BERCAT:163
,,,,,,,,,,,,,,,,,,,,,Trigeminal Nerve    UBERON:0001645,,Interpolar Part Of Spinal Trigeminal Nucleus    UBERON:0002873,,"Cortical Amygdalar Area, Posterior Part, Lateral Zone, Layers 1-2 (Mba)    MBA:584",bed nucleus of the stria terminalis-medial division-posteromedial part (paxrat)    PAXRAT:154,Retrotrigeminal Nucleus (Bercat)    BERCAT:164
,,,,,,,,,,,,,,,,,,,,,Trochlear Nerve    UBERON:0001644,,Juxtarestiform Body    UBERON:0002592,,"Cortical Amygdalar Area, Posterior Part, Lateral Zone, Layers 1-3 (Mba)    MBA:376",bed nucleus of the stria terminalis-medial division-ventral part (paxrat)    PAXRAT:155,Rostral Linear Nucleus (Bercat)    BERCAT:165
,,,,,,,,,,,,,,,,,,,,,Trunk Maxillary-Mandibularis    UBERON:3010669,,Lateral Corticospinal Tract    UBERON:0002589,,"Cortical Amygdalar Area, Posterior Part, Medial Zone (Mba)    MBA:663",blood vessel (paxrat)    PAXRAT:156,Solitary Tract (Bercat)    BERCAT:166
,,,,,,,,,,,,,,,,,,,,,Tympanic Nerve    UBERON:0036216,,Lateral Medullary Reticular Complex    UBERON:0009775,,"Cortical Amygdalar Area, Posterior Part, Medial Zone, Layer 1 (Mba)    MBA:240",brachium of the inferior colliculus (paxrat)    PAXRAT:158,Spinal Trigeminal Tract (Bercat)    BERCAT:167
,,,,,,,,,,,,,,,,,,,,,Ulnar Nerve    UBERON:0001494,,Lateral Pericuneate Nucleus    UBERON:0002874,,"Cortical Amygdalar Area, Posterior Part, Medial Zone, Layer 2 (Mba)    MBA:248",brachium of the superior colliculus (paxrat)    PAXRAT:159,Statoacoustic Nerve (Bercat)    BERCAT:168
,,,,,,,,,,,,,,,,,,,,,Upper Arm Nerve    UBERON:0004217,,Lateral Reticular Nucleus    UBERON:0002154,,"Cortical Amygdalar Area, Posterior Part, Medial Zone, Layer 3 (Mba)    MBA:256",brachium pontis (stem of middle cerebellar peduncle) (paxrat)    PAXRAT:160,Stria Acustica (Bercat)    BERCAT:169
,,,,,,,,,,,,,,,,,,,,,Upper Eyelid Nerve    UBERON:0022299,,Medial Accessory Olive    UBERON:0014287,,"Cortical Amygdalar Area, Posterior Part, Medial Zone, Layers 1-2 (Mba)    MBA:592",caudal interstitial nucleus of the medial longitudinal fasciculus (paxrat)    PAXRAT:165,Stria Medullaris Thalami (Bercat)    BERCAT:170
,,,,,,,,,,,,,,,,,,,,,Upper Leg Nerve    UBERON:0004214,,Medial Column    UBERON:2000542,,"Cortical Amygdalar Area, Posterior Part, Medial Zone, Layers 1-3 (Mba)    MBA:383",caudal linear nucleus of the raphe (paxrat)    PAXRAT:166,Subcommissural Organ (Bercat)    BERCAT:171
,,,,,,,,,,,,,,,,,,,,,Vagus Nerve    UBERON:0001759,,Medial Lemniscus Of Medulla    UBERON:0002748,,Cortical Plate (Mba)    MBA:695,caudal periolivary nucleus (paxrat)    PAXRAT:167,Subependymal Granular Layer (Bercat)    BERCAT:172
,,,,,,,,,,,,,,,,,,,,,Ventral Anterior Lateral Line Nerve    UBERON:2001481,,Medial Longitudinal Fasciculus Of Medulla    UBERON:0002750,,Cortical Subplate (Mba)    MBA:703,caudate putamen (striatum) (paxrat)    PAXRAT:168,Subiculum (Bercat)    BERCAT:173
,,,,,,,,,,,,,,,,,,,,,Ventral Nerve Root Of Cervical Spinal Cord    UBERON:0014634,,Medial Pericuneate Nucleus    UBERON:0002875,,Crus 1 (Mba)    MBA:1056,caudomedial entorhinal cortex (paxrat)    PAXRAT:169,"Substantia Nigra, Compact Division (Bercat)    BERCAT:174"
,,,,,,,,,,,,,,,,,,,,,Ventral Ramus Of Spinal Nerve    UBERON:0006838,,Medial Subnucleus Of Solitary Tract    UBERON:0023390,,"Crus 1, Purkinje Layer (Mba)    MBA:10676",caudoventral respiratory group (paxrat)    PAXRAT:170,"Substantia Nigra, Lateral Division (Bercat)    BERCAT:175"
,,,,,,,,,,,,,,,,,,,,,Ventral Root Of Spinal Cord    UBERON:0002260,,Medulla Oblongata Anterior Median Fissure    UBERON:0003989,,"Crus 1, Granular Layer (Mba)    MBA:10675",caudoventrolateral reticular nucleus (paxrat)    PAXRAT:171,"Substantia Nigra, Reticular Division (Bercat)    BERCAT:176"
,,,,,,,,,,,,,,,,,,,,,Vestibular Nerve    UBERON:0001648,,Medulla Oblongata Sulcus Limitans    UBERON:0009576,,"Crus 1, Molecular Layer (Mba)    MBA:10677",cell bridges of the ventral striatum (paxrat)    PAXRAT:172,Subthalamic Nucleus (Bercat)    BERCAT:177
,,,,,,,,,,,,,,,,,,,,,Vestibulocochlear Nerve    UBERON:0001648,,Medullary Anterior Horn    UBERON:0023378,,Crus 2 (Mba)    MBA:1064,central amygdaloid nucleus (paxrat)    PAXRAT:173,Superficial Layer (Bercat)    BERCAT:178
,,,,,,,,,,,,,,,,,,,,,Vidian Nerve    UBERON:0018412,,Midline Column    UBERON:2000241,,"Crus 2, Purkinje Layer (Mba)    MBA:10679",central amygdaloid nucleus-capsular part (paxrat)    PAXRAT:174,Superior Central Nucleus (Bercat)    BERCAT:179
,,,,,,,,,,,,,,,,,,,,,Vomeronasal Nerve    UBERON:0009121,,Molecular Layer Of Dorsal Cochlear Nucleus    UBERON:0022326,,"Crus 2, Granular Layer (Mba)    MBA:10678",central amygdaloid nucleus-lateral division (paxrat)    PAXRAT:175,Superior Colliculus (Bercat)    BERCAT:180
,,,,,,,,,,,,,,,,,,,,,Wrist Nerve    UBERON:0003434,,Nucleus Ambiguus    UBERON:0001719,,"Crus 2, Molecular Layer (Mba)    MBA:10680",central amygdaloid nucleus-medial division (paxrat)    PAXRAT:176,"Superior Colliculus, Deep Layer (Bercat)    BERCAT:181"
,,,,,,,,,,,,,,,,,,,,,Zygomaticotemporal Nerve    UBERON:0036264,,Nucleus Intercalatus    UBERON:0002876,,Culmen (Mba)    MBA:928,central canal (paxrat)    PAXRAT:177,"Superior Colliculus, Intermediate Layer (Bercat)    BERCAT:182"
,,,,,,,,,,,,,,,,,,,,,,,Nucleus Lateralis Valvulae    UBERON:2000551,,Cuneate Nucleus (Mba)    MBA:711,central cervical nucleus of the spinal cord (paxrat)    PAXRAT:178,"Superior Colliculus, Superficial Layer (Bercat)    BERCAT:183"
,,,,,,,,,,,,,,,,,,,,,,,Nucleus Of Medial Longitudinal Fasciculus Of Medulla    UBERON:2000815,,Cuneiform Nucleus (Mba)    MBA:616,central gray (paxrat)    PAXRAT:179,"Superior Vestibular Nucleus, Lateral Division (Bercat)    BERCAT:184"
,,,,,,,,,,,,,,,,,,,,,,,Nucleus Of Medulla Oblongata    UBERON:0007635,,Declive (Vi) (Mba)    MBA:936,central gray of the pons (paxrat)    PAXRAT:180,"Superior Vestibular Nucleus, Medial Division (Bercat)    BERCAT:185"
,,,,,,,,,,,,,,,,,,,,,,,Nucleus Prepositus    UBERON:0002160,,"Declive (Vi), Purkinje Layer (Mba)    MBA:10724",central gray-alpha part (paxrat)    PAXRAT:181,Tegmental Decussations (Bercat)    BERCAT:186
,,,,,,,,,,,,,,,,,,,,,,,Nucleus Raphe Magnus    UBERON:0002156,,"Declive (Vi), Granular Layer (Mba)    MBA:10723",central gray-beta part (paxrat)    PAXRAT:182,"Tegmental Reticular Nucleus, Central Division (Bercat)    BERCAT:187"
,,,,,,,,,,,,,,,,,,,,,,,Nucleus Raphe Obscurus    UBERON:0002684,,"Declive (Vi), Molecular Layer (Mba)    MBA:10725",central gray-gamma part (paxrat)    PAXRAT:183,"Tegmental Reticular Nucleus, Pericentral Division (Bercat)    BERCAT:188"
,,,,,,,,,,,,,,,,,,,,,,,Nucleus Raphe Pallidus    UBERON:0002157,,Dentate Gyrus (Mba)    MBA:726,central gray-nucleus O (paxrat)    PAXRAT:184,Third Ventricle (Bercat)    BERCAT:189
,,,,,,,,,,,,,,,,,,,,,,,Olivary Body    UBERON:0000128,,Dentate Gyrus Crest (Mba)    MBA:734,central medial thalamic nucleus (paxrat)    PAXRAT:185,Trapezoid Body (Bercat)    BERCAT:190
,,,,,,,,,,,,,,,,,,,,,,,Olivocerebellar Tract    UBERON:0002752,,"Dentate Gyrus Crest, Granule Cell Layer (Mba)    MBA:758",central nucleus of the inferior colliculus (paxrat)    PAXRAT:186,Trigeminal Nerve (Bercat)    BERCAT:191
,,,,,,,,,,,,,,,,,,,,,,,Paramedian Medullary Reticular Complex    UBERON:0016826,,"Dentate Gyrus Crest, Molecular Layer (Mba)    MBA:742",central tegmental tract (paxrat)    PAXRAT:187,Trochlear Decussation (Bercat)    BERCAT:192
,,,,,,,,,,,,,,,,,,,,,,,Parasolitary Nucleus    UBERON:0002877,,"Dentate Gyrus Crest, Polymorph Layer (Mba)    MBA:751",centrolateral thalamic nucleus (paxrat)    PAXRAT:188,Trochlear Nerve (Bercat)    BERCAT:193
,,,,,,,,,,,,,,,,,,,,,,,Paratrigeminal Nucleus    UBERON:0016832,,Dentate Gyrus Lateral Blade (Mba)    MBA:766,cerebellar commissure (paxrat)    PAXRAT:189,Trochlear Nucleus (Bercat)    BERCAT:194
,,,,,,,,,,,,,,,,,,,,,,,Parvicellular Subnucleus Of Solitary Tract    UBERON:0026666,,"Dentate Gyrus Lateral Blade, Granule Cell Layer (Mba)    MBA:790",cerebellar white matter (paxrat)    PAXRAT:190,Vagus Nerve (Bercat)    BERCAT:195
,,,,,,,,,,,,,,,,,,,,,,,Parvocellular Reticular Nucleus    UBERON:0016633,,"Dentate Gyrus Lateral Blade, Molecular Layer (Mba)    MBA:775",cerebellum (paxrat)    PAXRAT:191,Ventral Horn (Bercat)    BERCAT:196
,,,,,,,,,,,,,,,,,,,,,,,Peritrigeminal Nucleus    UBERON:0002879,,"Dentate Gyrus Lateral Blade, Polymorph Layer (Mba)    MBA:782",cerebral cortex (paxrat)    PAXRAT:192,Ventral Nucleus Of The Lateral Geniculate Body (Bercat)    BERCAT:197
,,,,,,,,,,,,,,,,,,,,,,,Pontobulbar Nucleus    UBERON:0002880,,Dentate Gyrus Medial Blade (Mba)    MBA:799,cerebral peduncle (paxrat)    PAXRAT:193,Ventral Nucleus Of The Lateral Lemniscus (Bercat)    BERCAT:198
,,,,,,,,,,,,,,,,,,,,,,,Posteroventral Cochlear Nucleus    UBERON:0002831,,"Dentate Gyrus Medial Blade, Granule Cell Layer (Mba)    MBA:823",choroid plexus (paxrat)    PAXRAT:194,Ventral Tegmental Area Of Tsai (Bercat)    BERCAT:199
,,,,,,,,,,,,,,,,,,,,,,,Pre-Botzinger Complex    UBERON:0006007,,"Dentate Gyrus Medial Blade, Molecular Layer (Mba)    MBA:807",cingulate cortex-area 1 (paxrat)    PAXRAT:195,Ventral Tegmental Nucleus (Bercat)    BERCAT:200
,,,,,,,,,,,,,,,,,,,,,,,Predorsal Bundle    UBERON:0002754,,"Dentate Gyrus Medial Blade, Polymorph Layer (Mba)    MBA:815",cingulate cortex-area 2 (paxrat)    PAXRAT:196,Ventrobasal Complex (Bercat)    BERCAT:201
,,,,,,,,,,,,,,,,,,,,,,,Pyramid Of Medulla Oblongata    UBERON:0005159,,"Dentate Gyrus, Granule Cell Layer (Mba)    MBA:632",cingulum (paxrat)    PAXRAT:197,Zona Incerta (Bercat)    BERCAT:202
,,,,,,,,,,,,,,,,,,,,,,,Pyramidal Decussation    UBERON:0002755,,"Dentate Gyrus, Molecular Layer (Mba)    MBA:10703",circular nucleus (paxrat)    PAXRAT:198
,,,,,,,,,,,,,,,,,,,,,,,Retrotrapezoid Nucleus    UBERON:0009918,,"Dentate Gyrus, Polymorph Layer (Mba)    MBA:10704",claustrum (paxrat)    PAXRAT:199
,,,,,,,,,,,,,,,,,,,,,,,Roof Plate Of Medulla Oblongata    UBERON:0003303,,"Dentate Gyrus, Subgranular Zone (Mba)    MBA:10702",cochlear root of the vestibulocochlear nerve (paxrat)    PAXRAT:200
,,,,,,,,,,,,,,,,,,,,,,,Rostral Portion Of The Medial Accessory Olive    UBERON:0024043,,Dentate Nucleus (Mba)    MBA:846,commissural nucleus of the inferior colliculus (paxrat)    PAXRAT:201
,,,,,,,,,,,,,,,,,,,,,,,Rostral Ventrolateral Medulla    UBERON:0005807,,Diagonal Band Nucleus (Mba)    MBA:596,commissural stria terminalis (paxrat)    PAXRAT:202
,,,,,,,,,,,,,,,,,,,,,,,Rubrospinal Tract    UBERON:0002714,,Dopaminergic A13 Group (Mba)    MBA:796,commissure of the inferior colliculus (paxrat)    PAXRAT:203
,,,,,,,,,,,,,,,,,,,,,,,Sensory Root Of Facial Nerve    UBERON:0001699,,Dorsal Auditory Area (Mba)    MBA:1011,commissure of the lateral lemniscus (paxrat)    PAXRAT:204
,,,,,,,,,,,,,,,,,,,,,,,Solitary Tract Nuclear Complex    UBERON:0002126,,"Dorsal Auditory Area, Layer 1 (Mba)    MBA:527",commissure of the superior colliculus (paxrat)    PAXRAT:205
,,,,,,,,,,,,,,,,,,,,,,,Solitary Tract    UBERON:0002718,,"Dorsal Auditory Area, Layer 2/3 (Mba)    MBA:600","con, cochlear nucleiterminal nucleus (paxrat)    PAXRAT:206"
,,,,,,,,,,,,,,,,,,,,,,,Spinal Nucleus Of Trigeminal Nerve    UBERON:0001717,,"Dorsal Auditory Area, Layer 4 (Mba)    MBA:678",copula of the pyramis (paxrat)    PAXRAT:207
,,,,,,,,,,,,,,,,,,,,,,,Spinal Trigeminal Tract Of Medulla    UBERON:0002715,,"Dorsal Auditory Area, Layer 5 (Mba)    MBA:252",corpus callosum (paxrat)    PAXRAT:208
,,,,,,,,,,,,,,,,,,,,,,,Spino-Olivary Tract    UBERON:0002719,,"Dorsal Auditory Area, Layer 6A (Mba)    MBA:156",cortex-amygdala transition zone (paxrat)    PAXRAT:209
,,,,,,,,,,,,,,,,,,,,,,,Spinothalamic Tract Of Medulla    UBERON:0002944,,"Dorsal Auditory Area, Layer 6B (Mba)    MBA:243",cortex-amygdala transition zone-layer 1 (paxrat)    PAXRAT:210
,,,,,,,,,,,,,,,,,,,,,,,Sublingual Nucleus    UBERON:0002881,,Dorsal Cochlear Nucleus (Mba)    MBA:96,crus 1 of the ansiform lobule (paxrat)    PAXRAT:211
,,,,,,,,,,,,,,,,,,,,,,,Superior Reticular Formation Medial Column    UBERON:2000593,,Dorsal Column Nuclei (Mba)    MBA:720,crus 2 of the ansiform lobule (paxrat)    PAXRAT:212
,,,,,,,,,,,,,,,,,,,,,,,Superior Reticular Formation    UBERON:0004166,,Dorsal Motor Nucleus Of The Vagus Nerve (Mba)    MBA:839,cuneate fasciculus (paxrat)    PAXRAT:213
,,,,,,,,,,,,,,,,,,,,,,,Supraspinal Nucleus    UBERON:0002882,,Dorsal Nucleus Raphe (Mba)    MBA:872,cuneate nucleus (paxrat)    PAXRAT:214
,,,,,,,,,,,,,,,,,,,,,,,Tectobulbar Tract    UBERON:0002164,,Dorsal Part Of The Lateral Geniculate Complex (Mba)    MBA:170,cuneate nucleus-rotundus part (paxrat)    PAXRAT:215
,,,,,,,,,,,,,,,,,,,,,,,Vagal Nerve Fiber Bundle    UBERON:0006116,,"Dorsal Part Of The Lateral Geniculate Complex, Core (Mba)    MBA:496345668",cuneiform nucleus (paxrat)    PAXRAT:216
,,,,,,,,,,,,,,,,,,,,,,,Vallecula Of Cerebellum    UBERON:0013166,,"Dorsal Part Of The Lateral Geniculate Complex, Ipsilateral Zone (Mba)    MBA:496345672",cuneiform nucleus-dorsal part (paxrat)    PAXRAT:217
,,,,,,,,,,,,,,,,,,,,,,,Ventral Cochlear Nucleus    UBERON:0002828,,"Dorsal Part Of The Lateral Geniculate Complex, Shell (Mba)    MBA:496345664",cuneiform nucleus-intermediate part (paxrat)    PAXRAT:218
,,,,,,,,,,,,,,,,,,,,,,,Ventral External Arcuate Fiber Bundle    UBERON:0006097,,Dorsal Peduncular Area (Mba)    MBA:814,"cuneiform nucleus, ventral part (paxrat)-ventral part (paxrat)    PAXRAT:219"
,,,,,,,,,,,,,,,,,,,,,,,Ventrolateral Sulcus Of Medulla Oblongata    UBERON:0008335,,"Dorsal Peduncular Area, Layer 1 (Mba)    MBA:496",decussation of the superior cerebellar peduncle (paxrat)    PAXRAT:220
,,,,,,,,,,,,,,,,,,,,,,,Vestibular Nucleus    UBERON:0007228,,"Dorsal Peduncular Area, Layer 2 (Mba)    MBA:535",decussation of the trapezoid body (paxrat)    PAXRAT:221
,,,,,,,,,,,,,,,,,,,,,,,Visceromotor Column    UBERON:2000611,,"Dorsal Peduncular Area, Layer 2/3 (Mba)    MBA:360",deep cerebral white matter (paxrat)    PAXRAT:222
,,,,,,,,,,,,,,,,,,,,,,,,,"Dorsal Peduncular Area, Layer 5 (Mba)    MBA:646",deep gray layer of the superior colliculus (paxrat)    PAXRAT:223
,,,,,,,,,,,,,,,,,,,,,,,,,"Dorsal Peduncular Area, Layer 6A (Mba)    MBA:267",deep mesencephalic nucleus (paxrat)    PAXRAT:224
,,,,,,,,,,,,,,,,,,,,,,,,,Dorsal Premammillary Nucleus (Mba)    MBA:980,deep white layer of the superior colliculus (paxrat)    PAXRAT:225
,,,,,,,,,,,,,,,,,,,,,,,,,Dorsal Tegmental Nucleus (Mba)    MBA:880,dentate gyrus (paxrat)    PAXRAT:226
,,,,,,,,,,,,,,,,,,,,,,,,,Dorsal Terminal Nucleus Of The Accessory Optic Tract (Mba)    MBA:75,dorsal 3rd ventricle (paxrat)    PAXRAT:227
,,,,,,,,,,,,,,,,,,,,,,,,,Dorsomedial Nucleus Of The Hypothalamus (Mba)    MBA:830,dorsal acoustic stria (paxrat)    PAXRAT:228
,,,,,,,,,,,,,,,,,,,,,,,,,"Dorsomedial Nucleus Of The Hypothalamus, Anterior Part (Mba)    MBA:668",dorsal cochlear nucleus (paxrat)    PAXRAT:229
,,,,,,,,,,,,,,,,,,,,,,,,,"Dorsomedial Nucleus Of The Hypothalamus, Posterior Part (Mba)    MBA:676",dorsal cochlear nucleus-deep core (paxrat)    PAXRAT:230
,,,,,,,,,,,,,,,,,,,,,,,,,"Dorsomedial Nucleus Of The Hypothalamus, Ventral Part (Mba)    MBA:684",dorsal cochlear nucleus-fusiform layer (paxrat)    PAXRAT:231
,,,,,,,,,,,,,,,,,,,,,,,,,Ectorhinal Area (Mba)    MBA:895,dorsal cochlear nucleus-granular layer (paxrat)    PAXRAT:232
,,,,,,,,,,,,,,,,,,,,,,,,,Ectorhinal Area/Layer 1 (Mba)    MBA:836,dorsal cochlear nucleus-molecular layer (paxrat)    PAXRAT:233
,,,,,,,,,,,,,,,,,,,,,,,,,Ectorhinal Area/Layer 2/3 (Mba)    MBA:427,dorsal cortex of the inferior colliculus (paxrat)    PAXRAT:234
,,,,,,,,,,,,,,,,,,,,,,,,,Ectorhinal Area/Layer 5 (Mba)    MBA:988,dorsal corticospinal tract (paxrat)    PAXRAT:235
,,,,,,,,,,,,,,,,,,,,,,,,,Ectorhinal Area/Layer 6A (Mba)    MBA:977,dorsal endopiriform nucleus (paxrat)    PAXRAT:236
,,,,,,,,,,,,,,,,,,,,,,,,,Ectorhinal Area/Layer 6B (Mba)    MBA:1045,dorsal fornix (paxrat)    PAXRAT:237
,,,,,,,,,,,,,,,,,,,,,,,,,Edinger-Westphal Nucleus (Mba)    MBA:975,dorsal hippocampal commissure (paxrat)    PAXRAT:238
,,,,,,,,,,,,,,,,,,,,,,,,,Efferent Cochlear Group (Mba)    MBA:887,dorsal hypothalamic area (paxrat)    PAXRAT:239
,,,,,,,,,,,,,,,,,,,,,,,,,Efferent Vestibular Nucleus (Mba)    MBA:640,dorsal hypothalamic nucleus (paxrat)    PAXRAT:240
,,,,,,,,,,,,,,,,,,,,,,,,,Endopiriform Nucleus (Mba)    MBA:942,dorsal intermediate entorhinal cortex (paxrat)    PAXRAT:241
,,,,,,,,,,,,,,,,,,,,,,,,,"Endopiriform Nucleus, Dorsal Part (Mba)    MBA:952",dorsal lateral geniculate nucleus (paxrat)    PAXRAT:242
,,,,,,,,,,,,,,,,,,,,,,,,,"Endopiriform Nucleus, Ventral Part (Mba)    MBA:966",dorsal lateral olfactory tract (paxrat)    PAXRAT:243
,,,,,,,,,,,,,,,,,,,,,,,,,Entorhinal Area (Mba)    MBA:909,dorsal longitudinal fasciculus (paxrat)    PAXRAT:244
,,,,,,,,,,,,,,,,,,,,,,,,,"Entorhinal Area, Lateral Part (Mba)    MBA:918",dorsal motor nucleus of vagus (paxrat)    PAXRAT:245
,,,,,,,,,,,,,,,,,,,,,,,,,"Entorhinal Area, Lateral Part, Layer 1 (Mba)    MBA:1121",dorsal nucleus of the lateral lemniscus (paxrat)    PAXRAT:246
,,,,,,,,,,,,,,,,,,,,,,,,,"Entorhinal Area, Lateral Part, Layer 2 (Mba)    MBA:20",dorsal nucleus of the spinal cord (paxrat)    PAXRAT:247
,,,,,,,,,,,,,,,,,,,,,,,,,"Entorhinal Area, Lateral Part, Layer 2/3 (Mba)    MBA:999",dorsal paragigantocellular nucleus (paxrat)    PAXRAT:248
,,,,,,,,,,,,,,,,,,,,,,,,,"Entorhinal Area, Lateral Part, Layer 2A (Mba)    MBA:715",dorsal part of claustrum (paxrat)    PAXRAT:249
,,,,,,,,,,,,,,,,,,,,,,,,,"Entorhinal Area, Lateral Part, Layer 2B (Mba)    MBA:764",dorsal peduncular cortex (paxrat)    PAXRAT:250
,,,,,,,,,,,,,,,,,,,,,,,,,"Entorhinal Area, Lateral Part, Layer 3 (Mba)    MBA:52",dorsal peduncular pontine nucleus (paxrat)    PAXRAT:251
,,,,,,,,,,,,,,,,,,,,,,,,,"Entorhinal Area, Lateral Part, Layer 4 (Mba)    MBA:92",dorsal periolivary region (paxrat)    PAXRAT:252
,,,,,,,,,,,,,,,,,,,,,,,,,"Entorhinal Area, Lateral Part, Layer 4/5 (Mba)    MBA:312",dorsal raphe nucleus (paxrat)    PAXRAT:253
,,,,,,,,,,,,,,,,,,,,,,,,,"Entorhinal Area, Lateral Part, Layer 5 (Mba)    MBA:139",dorsal raphe nucleus-caudal part (paxrat)    PAXRAT:254
,,,,,,,,,,,,,,,,,,,,,,,,,"Entorhinal Area, Lateral Part, Layer 5/6 (Mba)    MBA:387",dorsal raphe nucleus-dorsal part (paxrat)    PAXRAT:255
,,,,,,,,,,,,,,,,,,,,,,,,,"Entorhinal Area, Lateral Part, Layer 6A (Mba)    MBA:28",dorsal raphe nucleus-interfascicular part (paxrat)    PAXRAT:256
,,,,,,,,,,,,,,,,,,,,,,,,,"Entorhinal Area, Lateral Part, Layer 6B (Mba)    MBA:60",dorsal raphe nucleus-lateral part (paxrat)    PAXRAT:257
